company_name,company_number,category,website,
Medina,+7 (918) 784-47-77,Стоматологии,[],Ставрополь
Семейная стоматология,+7 (8652) 57-03-25,Стоматологии,[],Ставрополь
Позитив,+7 (962) 441-23-30,Стоматологии,[],Ставрополь
Стом-Сервис,+7 (8652) 42-62-46,Стоматологии,[],Ставрополь
Дент смайл,+7 (8652) 29-85-22,Стоматологии,[],Ставрополь
Sadval Clinic,+7 (918) 807-00-22,Стоматологии,[],Ставрополь
Элит Дент,+7 (8652) 47-74-75,Стоматологии,[],Ставрополь
Tarabrin Dental Clinic,+7 (918) 787-40-00,Медцентры,[],Ставрополь
Фабрика,+7 (962) 442-11-00,Рестораны,https://fabrica-stv.ru/,Ставрополь
Фьюжн,+7 (962) 448-45-45,Рестораны,[],Ставрополь
Густав,+7 (962) 402-96-02,Рестораны,[],Ставрополь
Каштан,+7 (8652) 44-78-79,Рестораны,[],Ставрополь
Баклажан,+7 (962) 452-11-12,Рестораны,[],Ставрополь
Орегано,+7 (8652) 26-90-00,Рестораны,http://oregano.patiorest.ru/,Ставрополь
Лаваш,+7 (8652) 23-03-30,Рестораны,http://lavash26.ru/,Ставрополь
Патио Корлеоне,+7 (8652) 99-79-79,Рестораны,http://corleonegroup.ru/,Ставрополь
Restagram,+7 (8652) 95-51-50,Рестораны,https://restagram.ru/,Ставрополь
Голицынъ,+7 (928) 363-16-16,Рестораны,https://golitsyn.eat-and-trip.ru/,Ставрополь
Белладжио,+7 (962) 400-74-19,Рестораны,https://bellagio-stavropol.clients.site/,Ставрополь
Сациви,+7 (962) 445-84-58,Рестораны,https://satsivirest.clients.site/,Ставрополь
Vogue lounge cafe,+7 (962) 449-08-88,Кафе,https://voguelounge.ru/?utm_campaign=yamaps&utm_medium=maps&utm_source=yandex_maps,Ставрополь
Морской,+7 (8652) 33-55-05,Рестораны,https://taplink.cc/morskoj_restoran,Ставрополь
Baton,+7 (8652) 71-50-00,Кафе,[],Ставрополь
Клюква,+7 (8652) 44-80-88,Рестораны,[],Ставрополь
Петровичъ,+7 (962) 402-37-24,Рестораны,http://petrovich-beer.ru/,Ставрополь
МенХаузен,+7 (8652) 76-22-22,Рестораны,[],Ставрополь
КурЩавель,+7 (928) 344-77-83,Рестораны,[],Ставрополь
Петровичъ,+7 (8652) 22-11-44 (доб. 105),Рестораны,http://www.petrovich-beer.ru/,Ставрополь
Las-Vegas,+7 (962) 440-24-11,Рестораны,[],Ставрополь
Basilik,+7 (8652) 68-39-99,Кафе,[],Ставрополь
Петровичъ,+7 (8652) 22-11-44 (доб. 102),Рестораны,http://www.petrovich-beer.ru/,Ставрополь
Классик,+7 (8652) 35-78-48,Рестораны,[],Ставрополь
Park Banquet Hall,+7 (8652) 91-65-65,Рестораны,http://parkhotel.pro/,Ставрополь
Мидийное Место,+7 (8652) 48-85-55,Рестораны,https://www.midiynoe-mesto.ru/,Ставрополь
Alpen House,+7 (962) 401-29-12,Рестораны,http://alpenhouse26.ru/,Ставрополь
Зоя в планке,+7 (928) 361-16-16,Кафе,http://zoya-v-planke.eat-and-trip.ru/,Ставрополь
Nur,+7 (962) 453-34-63,Рестораны,[],Ставрополь
Хинкальная № 1,+7 (8652) 22-11-44 (доб. 107),Кафе,http://petrovich-beer.ru/,Ставрополь
Честный рестобар,+7 (8652) 48-94-48,Бары,https://taplink.cc/chestnyi_district,Ставрополь
MaLiNa,+7 (8652) 62-03-03,Бары,http://malina.viprest72.ru/,Ставрополь
Белла Чао,+7 (962) 442-71-71,Рестораны,https://bellaciaorest.ru/,Ставрополь
Кот,+7 (968) 266-21-81,Кафе,[],Ставрополь
Koster,+7 (8652) 62-21-21,Кафе,https://koster-ulitsa-mihaila-morozova.clients.site/,Ставрополь
Лалита,+7 (988) 103-25-65,Кафе,https://lalita26.ru/,Ставрополь
Сторис Рестобар,+7 (962) 400-66-55,Бары,https://stories-bar.ru/,Ставрополь
Шпинат,+7 (962) 403-68-05,Рестораны,https://www.delivery-club.ru/srv/shpinat_stavropol,Ставрополь
Papa Mao,+7 (962) 000-40-30,Доставка еды,https://papa-mao.ru/,Ставрополь
Энотека,+7 (8652) 77-07-75,Рестораны,https://www.patiorest.ru/,Ставрополь
Город детей,+7 (909) 758-17-17,Рестораны,http://gorodetey-rest.ru/,Ставрополь
Кубик,+7 (8652) 21-62-21,Доставка еды,https://kubik-vkusnay-igra.ru/,Ставрополь
Город детей,+7 (989) 272-17-17,Рестораны,http://gorodetey-rest.ru/,Ставрополь
Баракат,+7 (961) 444-00-65,Кафе,http://barakat26.ru/,Ставрополь
Тай,+7 (8652) 77-07-75,Рестораны,https://www.patiorest.ru/,Ставрополь
Националь,+7 (918) 801-01-01,Кафе,[],Ставрополь
Kekelibze,+7 (962) 029-15-15,Рестораны,[],Ставрополь
Дом лесника,+7 (928) 317-26-23,Рестораны,[],Ставрополь
Бульвар,+7 (968) 272-99-97,Кафе,https://bulvar-ulitsa-marshala-zhukova.clients.site/,Ставрополь
Трубар,+7 (962) 444-21-64,Бары,[],Ставрополь
Belcanto,+7 (8652) 45-05-55,Кафе,https://taplink.cc/doma_belcanto,Ставрополь
Бабушкины грабли,+7 (8652) 90-90-71,Кафе,https://babushkinygrabli.ru/,Ставрополь
Имбирь-бар,+7 (8652) 22-11-00,Рестораны,[],Ставрополь
Light Black,+7 (962) 444-91-42,Рестораны,[],Ставрополь
Cafe-in,+7 (8652) 71-09-09,Рестораны,[],Ставрополь
Mayrik,+7 (962) 452-00-01,Рестораны,[],Ставрополь
Мельница,+7 (8652) 55-24-89,Кафе,http://melnitsa26.ru/,Ставрополь
People,+7 (962) 448-94-48,Рестораны,https://people-ulitsa-dovatortsev.clients.site/,Ставрополь
Хот-рак,+7 (8652) 21-59-99,Рестораны,[],Ставрополь
Петровичъ,+7 (962) 432-96-29,Рестораны,https://petrovich-beer.ru/,Ставрополь
Бублик,+7 (8652) 55-20-30,Кафе,[],Ставрополь
Тук тук,+7 (905) 466-60-60,Кафе,[],Ставрополь
Secret,+7 (962) 441-51-71,Рестораны,[],Ставрополь
BarDuck,+7 (962) 457-77-18,Рестораны,[],Ставрополь
ProVipnto,+7 (8652) 77-78-88,Рестораны,http://stavropol.v-pronto.ru/,Ставрополь
Kannam Chicken,+7 (962) 411-83-84,Доставка еды,https://stavropol.kannam.ru/?utm_source=ya_maps,Ставрополь
Истории,+7 (993) 676-92-34,Кафе,[],Ставрополь
На дровах,+7 (962) 022-88-27,Пиццерии,https://дровах.рф/Stavropol/,Ставрополь
Pho Viet,+7 (906) 492-99-98,Кафе,[],Ставрополь
Хинкальная Сити,+7 (919) 734-01-27,Кафе,https://hinkali.city/,Ставрополь
Sushibox,+7 (938) 356-68-88,Суши-бары,https://sushibox.one/,Ставрополь
IL Патио,+7 (8652) 33-45-80,Рестораны,https://ilpatio.ru/,Ставрополь
Айва Халяль,+7 (8652) 93-95-93,Кафе,[],Ставрополь
Интурист,+7 (8652) 94-69-46,Рестораны,http://www.intourist-stavropol.ru/,Ставрополь
Золотой шампур,+7 (8652) 93-91-11,Кафе,[],Ставрополь
ВО! Блин!,+7 (906) 411-11-06,Быстрое питание,[],Ставрополь
Mangal House,+7 (8652) 60-36-02,Кафе,[],Ставрополь
РашЕль,+7 (8652) 62-46-66,Рестораны,[],Ставрополь
Порт,+7 (962) 451-51-91,Рестораны,[],Ставрополь
Anna Happy,+7 (919) 743-40-34,Кофейни,[],Ставрополь
Хинкали и Том Ям,+7 (963) 389-10-58,Кафе,[],Ставрополь
Донер 26,+7 (918) 745-32-24,Быстрое питание,[],Ставрополь
Планета Суши,+7 (8652) 33-45-80,Рестораны,https://planetsushi.ru/,Ставрополь
Суши Wok,+7 (988) 110-02-02,Магазины суши и роллов,https://sushiwok.ru/,Ставрополь
Рестобар Тархун,+7 (962) 440-54-00,Рестораны,http://tarhun-bar.ru/,Ставрополь
Жар птица Express,+7 (918) 774-70-24,Быстрое питание,[],Ставрополь
Burger Club,+7 (988) 701-47-88,Быстрое питание,[],Ставрополь
Цветовня,+7 (928) 444-99-84,Доставка цветов,https://stavropol-flowers.ru/,Ставрополь
Elita Flowers,+7 (8652) 63-06-31,Цветы,https://elitaflowers.pro/,Ставрополь
Маков цвет,+7 (968) 269-70-70,Цветы,https://makovcvet.posiflora.com/?type=bouquets,Ставрополь
Дари цветы,+7 (962) 401-03-20,Цветы,http://daricvety.com/,Ставрополь
Elita flowers,+7 (962) 402-68-78,Цветы,https://elitaflowers.pro/,Ставрополь
Цвет'ОК,+7 (918) 753-14-61,Цветы,[],Ставрополь
PartyFlowers,+7 (918) 796-51-50,Цветы,http://www.pflowers.ru/,Ставрополь
СтавРоза,+7 (968) 266-77-80,Цветы,https://stavroza.ru/,Ставрополь
Вальс Цветов,+7 (928) 361-46-26,Цветы,[],Ставрополь
СтавРоза,+7 (8652) 68-88-87,Цветы,https://stavroza.ru/,Ставрополь
Лаванда,+7 (928) 328-98-32,Цветы,[],Ставрополь
Elita Flowers,+7 (8652) 35-00-00,Цветы,https://elitaflowers.pro/,Ставрополь
Полынь,+7 (928) 366-71-56,Цветы,http://polintrava.ru/,Ставрополь
PROцветы,+7 (962) 445-94-60,Цветы,https://taplink.cc/procveti,Ставрополь
Русский букет,+7 (8652) 20-58-09,Цветы,https://stavropol.rus-buket.ru/,Ставрополь
Цветы,+7 (962) 411-63-69,Цветы,[],Ставрополь
Art de Fleur,+7 (996) 632-70-20,Цветы,http://artdefleur.ru/,Ставрополь
Привет букет,+7 (962) 011-63-11,Цветы,[],Ставрополь
Флора фэнтези,+7 (8652) 99-02-51,Цветы,https://mssg.me/flora_fantasy?fbclid=PAAaYHtPtYdq21ucEyHm2eLR0bwYpExaRjKrSo27zykk5eHRXahaGOyM7M_WE,Ставрополь
Flo,+7 (962) 457-00-77,Цветы,[],Ставрополь
Магазин цветов,+7 (968) 266-77-22,Цветы,[],Ставрополь
Flower house,+7 (961) 473-00-88,Цветы,[],Ставрополь
Цветы for you,+7 (962) 028-79-22,Цветы,[],Ставрополь
Светлана,+7 (8652) 39-65-56,Цветы,[],Ставрополь
Незабудка,+7 (962) 450-11-02,Цветы,[],Ставрополь
Аленький Цветочек,+7 (938) 331-02-40,Цветы,[],Ставрополь
RoseLatte,+7 (989) 992-99-53,Цветы,https://taplink.cc/roselatte,Ставрополь
Цветочный рынок,+7 (928) 444-99-84,Цветочные рынки,https://stavropol-flowers.ru/,Ставрополь
Мир Цветов,+7 (8652) 28-47-14,Цветы,[],Ставрополь
Для вас и ВАЗ,+7 (918) 766-40-66,Цветы,[],Ставрополь
In love,+7 (918) 758-33-38,Цветы,[],Ставрополь
Букет X,+7 (962) 490-59-05,Цветы,https://taplink.cc/buketx,Ставрополь
E&d Orange,+7 (962) 444-04-24,Цветы,https://cveti-stav.ru/,Ставрополь
Цветы,+7 (961) 442-69-67,Цветы,[],Ставрополь
Маркиза,+7 (938) 306-30-30,Цветы,[],Ставрополь
Бруния цветок,+7 (962) 445-50-55,Цветы,[],Ставрополь
FloVi.ru,+7 (928) 411-66-00,Цветы,https://flovi.ru/,Ставрополь
Цветы,+7 (928) 006-55-77,Цветы,[],Ставрополь
Флоридеал,+7 (928) 326-22-92,Цветы,[],Ставрополь
Цветы,+7 (918) 751-47-67,Цветы,[],Ставрополь
Город Цветов,+7 (903) 444-42-42,Цветы,[],Ставрополь
Маркиза,+7 (989) 970-30-30,Цветы,[],Ставрополь
Мята,+7 (918) 886-10-00,Цветы,[],Ставрополь
ЦветТочка,+7 (918) 742-94-37,Цветы,[],Ставрополь
Цветы,+7 (903) 409-33-74,Цветы,[],Ставрополь
Tinatin,+7 (918) 862-18-18,Цветы,https://one.link/tinatin_flowers/1,Ставрополь
Aflower,+7 (928) 312-26-26,Цветы,[],Ставрополь
Букет на вкус и цвет,+7 (906) 491-83-76,Цветы,https://www.buketnavkysitsvet26.ru/,Ставрополь
Макоша,+7 (962) 443-54-84,Цветы,[],Ставрополь
Брабион,+7 (919) 733-20-38,Цветы,[],Ставрополь
Хлопок,+7 (968) 266-90-00,Цветы,[],Ставрополь
Лови эмоции,+7 (909) 757-65-70,Цветы,[],Ставрополь
Roses Stavropol,+7 (962) 007-11-10,Цветы,[],Ставрополь
Весна,+7 (903) 445-24-52,Цветы,https://vesna-1730303347.clients.site/,Ставрополь
Цветочный джем,+7 (928) 009-71-66,Цветы,[],Ставрополь
Лотос,+7 (962) 498-80-98,Доставка цветов,[],Ставрополь
Нескучный Сад,+7 (962) 003-27-70,Цветы,https://taplink.cc/_neskychni_sad_,Ставрополь
Цветочные_истории,+7 (8652) 60-76-60,Цветы,[],Ставрополь
Fiori flowers,+7 (928) 013-18-38,Цветы,http://stav-flowers-fiori.ru/,Ставрополь
Макоша,+7 (962) 453-02-08,Цветы,https://makoshacveti.ru/,Ставрополь
Студия цветов № 59,+7 (988) 626-73-85,Цветы,https://59flowers.ru/,Ставрополь
Орхидея,+7 (903) 441-15-50,Доставка цветов,http://www.orhideia-shop.ru/,Ставрополь
Цвет арт,+7 (996) 205-69-12,Доставка цветов,[],Ставрополь
Цветочные люди,+7 (962) 459-01-33,Цветы,[],Ставрополь
Магия цветов,+7 (8652) 29-05-95,Цветы,[],Ставрополь
Цветы,+7 (918) 887-06-49,Цветы,[],Ставрополь
Цветочный рай,+7 (8652) 45-13-64,Доставка цветов,[],Ставрополь
СтавРоза,+7 (8652) 61-00-50,Цветы,https://www.stavroza.ru/,Ставрополь
Мария,+7 (905) 417-38-88,Цветы,[],Ставрополь
Ирис,+7 (962) 450-46-97,Доставка цветов,[],Ставрополь
Ляру,+7 (8652) 48-24-15,Цветы,[],Ставрополь
Зацепи цветы,+7 (906) 490-26-37,Доставка цветов,https://zatsepi-tsvety-ulitsa-generala-margelova.clients.site/,Ставрополь
Пион,+7 (923) 306-99-62,Цветы,[],Ставрополь
Фиалочная,+7 (918) 795-45-45,Цветы,[],Ставрополь
Es Flowers,+7 (962) 010-00-40,Цветы,[],Ставрополь
Flora K,+7 (928) 817-00-66,Цветы,[],Ставрополь
Цветочная фантазия,+7 (918) 787-71-69,Цветы,[],Ставрополь
Цветочный магазин,+7 (905) 411-59-25,Цветы,[],Ставрополь
Флёр,+7 (928) 824-11-18,Цветы,[],Ставрополь
Магнолия,+7 (963) 385-40-56,Цветы,https://vk.link/magnoliya.flow,Ставрополь
Роза-люкс,+7 (8652) 59-94-51,Доставка цветов,https://роза-люкс.рф/,Ставрополь
Розы,+7 (962) 444-47-80,Цветы,[],Ставрополь
ProБукеты,+7 (962) 400-27-00,Цветы,http://пробукеты.рф/,Ставрополь
СтавРоза,+7 (962) 400-19-19,Цветы,http://stavroza.ru/,Ставрополь
Цветы и Ты,+7 (968) 266-26-16,Цветы,[],Ставрополь
Букет,+7 (928) 810-24-11,Доставка цветов,[],Ставрополь
Флокс,+7 (963) 388-85-19,Цветы,[],Ставрополь
Цветочка,+7 (906) 473-37-63,Цветы,[],Ставрополь
Оазис,+7 (988) 737-02-43,Цветы,[],Ставрополь
Салон цветов,+7 (962) 400-71-58,Цветы,[],Ставрополь
Цветы Экспресс,+7 (8652) 38-42-82,Цветы,[],Ставрополь
Mono,+7 (906) 499-53-59,Цветы,[],Ставрополь
Цветочный салон Орхидея,+7 (903) 441-15-50,Цветы,[],Ставрополь
"Дорогая, я купил",+7 (961) 440-68-12,Цветы,[],Ставрополь
Букетио,+7 (8652) 65-59-05,Доставка цветов,[],Ставрополь
Real Touch,+7 (918) 808-98-08,Искусственные растения,https://www.realtouch-flowers.com/,Ставрополь
Alex Troides,+7 (906) 441-09-90,Цветы,[],Ставрополь
Фея Цветов,+7 (918) 881-99-34,Цветы,[],Ставрополь
СтавРоза,+7 (962) 401-81-88,Доставка цветов,https://stavroza.ru/,Ставрополь
Дворик цветов,+7 (962) 448-74-87,Цветы,[],Ставрополь
Сирень,+7 (961) 489-97-97,Цветы,[],Ставрополь
Лето,+7 (903) 414-45-30,Цветы,[],Ставрополь
Цветы,+7 (988) 101-47-77,Цветы,[],Ставрополь
Pro цветы,+7 (961) 448-68-48,Цветы,[],Ставрополь
Цветы,+7 (962) 741-40-46,Цветы,[],Ставрополь
Цветы,+7 (928) 327-57-96,Доставка цветов,[],Ставрополь
Цветы на бульваре,+7 (8652) 59-90-80,Цветы,[],Ставрополь
Цветы,+7 (903) 445-13-76,Цветы,[],Ставрополь
Азбука цветов,+7 (933) 176-83-82,Цветы,[],Ставрополь
Nána Flowers,+7 (988) 768-10-00,Доставка цветов,[],Ставрополь
София,+7 (988) 744-39-39,Цветы,[],Ставрополь
Цветочный Бутик,+7 (962) 400-20-44,Цветы,[],Ставрополь
Цветы любимым,+7 (962) 022-60-23,Цветы,[],Ставрополь
ФлорАнж,+7 (8652) 46-05-88,Цветы,[],Ставрополь
Bogema flowers,+7 (928) 911-66-67,Цветы,https://imperialroses.tb.ru/,Ставрополь
Flowersstav,+7 (918) 742-90-98,Цветы,[],Ставрополь
Eva,+7 (928) 635-59-16,Цветы,[],Ставрополь
Во имя любви,+7 (8652) 67-37-63,Цветы,[],Ставрополь
Эдем,+7 (988) 854-95-10,Цветы,[],Ставрополь
Astra,+7 (909) 766-00-44,Искусственные растения,https://www.astra-stv.ru/,Ставрополь
Цветы,+7 (988) 088-48-16,Цветы,[],Ставрополь
Bloom,+7 (996) 417-10-10,Доставка цветов,[],Ставрополь
Max flowers,+7 (962) 449-93-13,Цветы,[],Ставрополь
На восходе,+7 (961) 498-36-75,Цветы,[],Ставрополь
Granat flowers studio,+7 (988) 102-81-88,Цветы,https://cvety-granat.ru/,Ставрополь
Цветочный базар,+7 (968) 277-13-33,Цветы,[],Ставрополь
РозМарин,+7 (962) 022-57-55,Цветы,[],Ставрополь
Джаз,+7 (918) 803-82-00,Цветы,[],Ставрополь
Цветы есть,+7 (962) 442-17-42,Цветы,[],Ставрополь
Цветочная kloomba,+7 (918) 794-08-03,Цветы,[],Ставрополь
Гербера,+7 (988) 095-00-88,Цветы,[],Ставрополь
Лаванда,+7 (961) 461-87-78,Цветы,[],Ставрополь
Цветы,+7 (905) 449-69-02,Цветы,[],Ставрополь
Arr-flowers,+7 (903) 441-88-69,Цветы,https://stavflowers.ru/,Ставрополь
Цветочная лавка,+7 (918) 805-36-76,Доставка цветов,[],Ставрополь
Araik Galstyan,+7 (918) 433-43-37,Цветы,[],Ставрополь
26_roza,+7 (918) 875-25-86,Цветы,[],Ставрополь
Цветы,+7 (906) 479-20-45,Цветы,[],Ставрополь
Фрейя,+7 (988) 114-72-80,Цветы,[],Ставрополь
Masovik_26,+7 (918) 867-31-86,Цветы,[],Ставрополь
Цветы,+7 (905) 462-05-34,Цветы,[],Ставрополь
Fmart by flowwow,+7 (918) 797-48-42,Цветы,[],Ставрополь
Цветы eva,+7 (928) 635-59-16,Цветы,[],Ставрополь
Цветочный бутик,+7 (963) 383-44-49,Цветы,[],Ставрополь
Izza,+7 (910) 357-14-35,Цветы,[],Ставрополь
Пчелки,+7 (905) 412-62-07,Цветы,[],Ставрополь
Мастерская волшебных подарков,+7 (914) 703-24-21,Цветы,[],Ставрополь
Цветков,+7 (903) 414-11-83,Цветы,[],Ставрополь
Fleur de Ri,+7 (962) 460-30-60,Цветы,[],Ставрополь
Дон Пион,+7 (928) 653-32-23,Доставка цветов,[],Ставрополь
Rizoma plants,+7 (996) 417-34-10,Озеленение помещений,[],Ставрополь
Мир цветов,+7 (962) 450-33-05,Семена,[],Ставрополь
Делай праздник,+7 (909) 774-67-34,Товары для праздника,[],Ставрополь
Праздник для вас,+7 (962) 401-40-23,Товары для праздника,[],Ставрополь
Авалон,+7 (962) 012-30-10,Цветы,[],Ставрополь
Клиника семейная,+7 (8652) 99-00-95,Медцентры,https://семейнаяклиника26.рф/,Ставрополь
Клиника-Сити,+7 (8652) 33-46-46,Медцентры,https://ставрополь.клиника-сити.рф/,Ставрополь
Клиника семейного врача,+7 (8652) 31-50-60,Медцентры,https://www.skkdc.ru/,Ставрополь
Здоровая семья,+7 (962) 455-01-11,Медцентры,http://zdorovsemya.ru/,Ставрополь
Ставропольский краевой клинический консультативно-диагностический центр,+7 (8652) 95-19-51,Диагностические центры,[],Ставрополь
Молекула,+7 (8652) 22-66-11,Медцентры,http://www.molekula26.ru/,Ставрополь
Медицинский центр Власова,+7 (962) 444-70-44,Медцентры,[],Ставрополь
Лор-клиника,+7 (962) 454-34-35,Медцентры,[],Ставрополь
Клиника Инновационных Технологий,+7 (8652) 99-88-55,Медцентры,[],Ставрополь
Neuro-Clinic,+7 (8652) 20-55-66,Медцентры,https://neuro-clinic.life/,Ставрополь
Нина,+7 (962) 401-95-81,Медцентры,http://nina-clinica.ru/,Ставрополь
Первая частная поликлиника,+7 (988) 093-39-55,Медцентры,[],Ставрополь
Мой Доктор,+7 (8652) 99-78-77,Медцентры,[],Ставрополь
Эскулап-Кинезио,+7 (928) 321-71-00,Реабилитация,[],Ставрополь
Центр клинической фармакологии и фармакотерапии,+7 (8652) 41-42-95,Медцентры,http://www.ckff.ru/,Ставрополь
Центр медицинских книжек и справок,+7 (8652) 67-16-71,Медкомиссии,[],Ставрополь
Ракурс,+7 (8652) 90-59-59,Медцентры,https://rakurs26.ru/,Ставрополь
Клиника профессора Пасечникова,+7 (8652) 50-08-80,Медцентры,[],Ставрополь
Ремедикум,+7 (8652) 58-90-80,Медцентры,http://ремедикум.рф/,Ставрополь
Варикоза нет,+7 (8652) 97-69-13,Диагностические центры,https://varikozanet-stavropol.ru/,Ставрополь
Центр психосоматической медицины,+7 (8652) 22-13-60,Медцентры,http://cpm26.ru/,Ставрополь
Доктормарт,+7 (8652) 59-68-60,Медцентры,http://doctormart.tilda.ws/,Ставрополь
Лор-центр,+7 (968) 268-30-30,Медцентры,http://stavlazer.ru/,Ставрополь
ВенаЦентр,+7 (8652) 22-25-17,Медцентры,http://venacentr26.ru/,Ставрополь
Будущее поколение,+7 (988) 105-55-00,Медцентры,http://mc-bp.ru/,Ставрополь
Alenmed,+7 (962) 449-49-30,Медцентры,http://alenmed.ru/,Ставрополь
Индукция,+7 (8652) 47-67-00,Медцентры,http://rheumatism.su/,Ставрополь
Muare clinique,+7 (996) 418-80-60,Медцентры,https://muare-clinique.ru/,Ставрополь
Лора,+7 (905) 413-58-98,Медцентры,http://klinikalora.ru/,Ставрополь
Ваш доктор,+7 (988) 112-18-18,Медцентры,[],Ставрополь
Региональный реабилитационный центр,+7 (8652) 99-00-33,Реабилитация,http://реабилитация26.рф/,Ставрополь
Медсправки и медкнижки на Перспективном,+7 (8652) 41-45-55,Медкомиссии,http://medknizki26.ru/,Ставрополь
Бделла,+7 (8652) 71-39-71,Медцентры,http://bdella.com/,Ставрополь
Центр эффективной медицины,+7 (8652) 23-90-91,Медцентры,https://cefmed.ru/,Ставрополь
Уна Вида,+7 (989) 984-85-16,Медцентры,https://una-vida.ru/,Ставрополь
СТ Доктор,+7 (962) 421-82-89,Медцентры,[],Ставрополь
Клиника лечения боли Доктора Шатохина,+7 (928) 362-90-90,Медцентры,https://bolinet.pro/,Ставрополь
Медицинский центр Мл-мед,+7 (962) 400-49-49,Медцентры,https://ml-med.ru/about,Ставрополь
Красота зрения,+7 (8652) 71-55-44,Медцентры,[],Ставрополь
Развитие ДНК,+7 (8652) 33-30-05,Медцентры,[],Ставрополь
СофиДель,+7 (962) 440-22-11,Медцентры,[],Ставрополь
Центральная поликлиника,+7 (8652) 94-59-56,Медцентры,https://med26.ru/,Ставрополь
Офклиник,+7 (8652) 99-23-30,Диагностические центры,https://ofclinic.taplink.ws/,Ставрополь
Гормональное Долголетие,+7 (963) 412-44-36,Диагностические центры,https://гормональноедолголетие.рф/,Ставрополь
Литех,+7 (988) 865-27-77,Медцентры,https://liteh26.ru/,Ставрополь
Городской медицинский центр,+7 (962) 440-34-23,Диагностические центры,http://mrt26.ru/,Ставрополь
Флеболэнд,+7 (8652) 21-11-01,Медцентры,https://phleboland.ru/,Ставрополь
Insania,+7 (8652) 99-28-07,Пластическая хирургия,https://insania.io/,Ставрополь
Два Доктора Дети,+7 (903) 416-35-29,Медцентры,http://dvadokdeti.ru/,Ставрополь
Два Доктора,+7 (903) 408-36-10,Медцентры,https://dvadoktora.ru/?utm_source=yamaps,Ставрополь
Амадея Детокс,+7 (988) 852-37-77,Медцентры,[],Ставрополь
Клиника IV-терапии,+7 (963) 383-50-32,Медцентры,http://ivtherapyclinic.ru/,Ставрополь
Пи клиник,+7 (962) 445-00-54,Медцентры,[],Ставрополь
Клиника IV-терапии,+7 (8652) 23-07-83,Диагностические центры,https://ivtherapyclinic.ru/,Ставрополь
Центр новых медицинских технологий,+7 (8652) 33-30-05,Медлаборатории,http://razdnk.ru/,Ставрополь
"Краевой диагностический центр, поликлиника",+7 (8652) 95-19-51,Взрослые поликлиники,https://pkdc.skkdc.ru/,Ставрополь
Терафарм,+7 (8652) 58-03-61,Медцентры,http://allergofarm.ru/,Ставрополь
Формула здоровья,+7 (8652) 23-08-00,Медцентры,[],Ставрополь
Хеликс,+7 (8652) 20-53-35,Медлаборатории,https://helix.ru/,Ставрополь
"СтГМУ, клиника пограничных состояний",+7 (8652) 95-65-56,Психологические центры,http://kps.stgmu.ru/,Ставрополь
Кабинет врача-трихолога,+7 (962) 432-55-95,Медцентры,https://zdorovie-volosy26.ru/,Ставрополь
Шанс,+7 (8652) 97-66-21,Медцентры,https://shans-1738331386.clients.site/,Ставрополь
Центр кинезотерапии и реабилитации,+7 (928) 321-29-23,Реабилитация,[],Ставрополь
Медфьюжн,+7 (8652) 25-71-07,Медцентры,https://dnkom.ru/stavropol,Ставрополь
Семь КК,+7 (962) 403-41-77,Медцентры,[],Ставрополь
Альтернатива,+7 (8652) 22-35-04,Медцентры,https://alternativa-prospekt-kulakova.clients.site/,Ставрополь
Управляй жизнью,+7 (962) 400-90-28,Медцентры,http://mydoctor24.ru/,Ставрополь
ВРклиника,+7 (928) 366-38-55,Реабилитация,[],Ставрополь
ПЭТ-Технолоджи,+7 (499) 283-39-37,Медцентры,https://www.pet-net.ru/,Ставрополь
Золотой Доктор,+7 (999) 671-17-45,Медцентры,https://zolotoj-doktor-ulitsa-45-ja-parallel.clients.site/,Ставрополь
Архимед,+7 (918) 790-41-06,Медлаборатории,http://arhimed-lab.ru/,Ставрополь
Петросян,+7 (928) 293-02-26,Медцентры,[],Ставрополь
ЗдравТочка,+7 (999) 671-17-45,Медцентры,https://zdravtochka-pereulok-makarova.clients.site/,Ставрополь
Краевой центр флебологии и малоинвазивной хирургии,+7 (8652) 99-80-06,Медцентры,https://хирургия26.рф/vlksm-50-let,Ставрополь
Как можно вылечить сердце-проверенная методика,+7 (961) 488-31-79,Медцентры,https://igkus.ru/,Ставрополь
Сундари,+7 (988) 088-32-72,Медцентры,[],Ставрополь
Восход Надежды,+7 (996) 134-35-29,Медцентры,https://voshod-nadezhdy-grazhdanskaja-ulitsa.clients.site/,Ставрополь
МиоФлекс,+7 (918) 787-22-86,Медцентры,[],Ставрополь
Vatech center,+7 (905) 440-60-50,Диагностические центры,https://vatech26.ru/,Ставрополь
Клиника Ультразвука,+7 (928) 321-01-30,Диагностические центры,http://kl5079.polzdr.ru/,Ставрополь
Медицинский центр Здоровья,+7 (8652) 33-31-50,Медцентры,[],Ставрополь
Лор-клиника,+7 (968) 265-87-05,Медцентры,[],Ставрополь
Без барьеров,+7 (968) 266-96-14,Изготовление протезов,http://stavropol.bezbarierov.org/,Ставрополь
Центр здоровья Ермакова,+7 (962) 445-41-45,Массажисты,[],Ставрополь
Центр Современной кинезиологии,+7 (918) 766-17-80,Оздоровительные центры,http://visceral26.ru/,Ставрополь
Мужской врач,+7 (928) 312-49-59,Медцентры,[],Ставрополь
